,nstar: temp_vals,nstar: ngal,nstar: ngal unc,completeness: temp_vals,completeness: ngal,completeness: ngal unc,extinction: temp_vals,extinction: ngal,extinction: ngal unc
0,0.868317723274231,1.0017769674064274,4.200115825736505e-06,0.8674635291099548,0.9798919541811254,1.688646342428973e-05,0.02582702785730362,1.0009582455132895,3.6126851000635036e-06
1,0.9299818873405457,1.0019029530036816,6.973787668395008e-06,0.8817177414894104,0.9806176345615067,1.3544602147491248e-05,0.06987656652927399,0.9957195578401851,8.076274953292385e-06
2,1.0082193613052368,1.0047046345548905,9.692797192704822e-06,0.8957585096359253,0.9815471775962785,1.1879535427830015e-05,0.1371629536151886,1.006345902257102,5.727473851164595e-05
3,1.0863748788833618,1.0005632378625322,1.178057942301786e-05,0.9097952842712402,0.9889185394895909,1.1673838693897665e-05,0.2049219161272049,1.0229620588077084,0.00012678018926450067
4,1.1647944450378418,0.9950948351053759,1.2632727466862576e-05,0.9235280752182007,0.9910368750616441,8.152614720166492e-06,0.2710372507572174,1.0259839514582842,0.000244492676503948
5,1.243321418762207,0.9924678205649377,1.3193010656313884e-05,0.9375460147857666,0.9964728401646482,8.667420099683585e-06,0.3393423557281494,1.0291157075253443,0.00042061433972364243
6,1.321054220199585,0.9869185901560638,9.53400231740933e-06,0.9515417814254761,1.0016271906305005,6.8724123361541036e-06,0.40456610918045044,1.0302923037372507,0.000656062894684776
7,1.3962900638580322,0.98494231359617,1.053663891385431e-05,0.965300977230072,1.0030954419608467,5.236330773005993e-06,0.4699764549732208,1.0317389349441457,0.0007551501189719701
8,1.4769394397735596,0.9814092140942289,5.916466432649205e-06,0.9774726033210754,1.0063374491966486,3.290487407306204e-06,0.5334678292274475,1.0341796507560737,0.0
9,1.554959774017334,0.9806899169605487,1.4130125733258193e-06,0.9896191954612732,1.0063546513972,2.2034199070665385e-06,0.5946618318557739,1.0341796507560737,0.0
